k,gain,policy_samples,true_goal_in_possible
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,4.643856189774724,11,False
9,4.643856189774724,12,False
9,4.643856189774724,13,False
9,4.643856189774724,14,False
9,4.643856189774724,15,False
9,4.643856189774724,16,False
9,4.643856189774724,17,False
9,4.643856189774724,18,False
9,4.643856189774724,19,False
9,4.643856189774724,20,False
9,4.643856189774724,21,False
9,4.643856189774724,22,False
9,4.643856189774724,23,False
9,4.643856189774724,24,False
9,0.0,0,False
9,4.643856189774724,1,False
9,4.643856189774724,2,False
9,4.643856189774724,3,False
9,4.643856189774724,4,False
9,4.643856189774724,5,False
9,4.643856189774724,6,False
9,4.643856189774724,7,False
9,4.643856189774724,8,False
9,4.643856189774724,9,False
9,4.643856189774724,10,False
9,4.643856189774724,11,False
9,4.643856189774724,12,False
9,4.643856189774724,13,False
9,4.643856189774724,14,False
9,4.643856189774724,15,False
9,4.643856189774724,16,False
9,4.643856189774724,17,False
9,4.643856189774724,18,False
9,4.643856189774724,19,False
9,4.643856189774724,20,False
9,4.643856189774724,21,False
9,4.643856189774724,22,False
9,4.643856189774724,23,False
9,4.643856189774724,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
9,0.0,0,False
9,0.0,1,False
9,0.0,2,False
9,0.0,3,False
9,0.0,4,False
9,0.0,5,False
9,0.0,6,False
9,0.0,7,False
9,0.0,8,False
9,0.0,9,False
9,0.0,10,False
9,0.0,11,False
9,0.0,12,False
9,0.0,13,False
9,0.0,14,False
9,0.0,15,False
9,0.0,16,False
9,0.0,17,False
9,0.0,18,False
9,0.0,19,False
9,0.0,20,False
9,0.0,21,False
9,0.0,22,False
9,0.0,23,False
9,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,4.643856189774724,11,False
10,4.643856189774724,12,False
10,4.643856189774724,13,False
10,4.643856189774724,14,False
10,4.643856189774724,15,False
10,4.643856189774724,16,False
10,4.643856189774724,17,False
10,4.643856189774724,18,False
10,4.643856189774724,19,False
10,4.643856189774724,20,False
10,4.643856189774724,21,False
10,4.643856189774724,22,False
10,4.643856189774724,23,False
10,4.643856189774724,24,False
10,0.0,0,False
10,4.643856189774724,1,False
10,4.643856189774724,2,False
10,4.643856189774724,3,False
10,4.643856189774724,4,False
10,4.643856189774724,5,False
10,4.643856189774724,6,False
10,4.643856189774724,7,False
10,4.643856189774724,8,False
10,4.643856189774724,9,False
10,4.643856189774724,10,False
10,4.643856189774724,11,False
10,4.643856189774724,12,False
10,4.643856189774724,13,False
10,4.643856189774724,14,False
10,4.643856189774724,15,False
10,4.643856189774724,16,False
10,4.643856189774724,17,False
10,4.643856189774724,18,False
10,4.643856189774724,19,False
10,4.643856189774724,20,False
10,4.643856189774724,21,False
10,4.643856189774724,22,False
10,4.643856189774724,23,False
10,4.643856189774724,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
10,0.0,0,False
10,0.0,1,False
10,0.0,2,False
10,0.0,3,False
10,0.0,4,False
10,0.0,5,False
10,0.0,6,False
10,0.0,7,False
10,0.0,8,False
10,0.0,9,False
10,0.0,10,False
10,0.0,11,False
10,0.0,12,False
10,0.0,13,False
10,0.0,14,False
10,0.0,15,False
10,0.0,16,False
10,0.0,17,False
10,0.0,18,False
10,0.0,19,False
10,0.0,20,False
10,0.0,21,False
10,0.0,22,False
10,0.0,23,False
10,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,4.643856189774724,11,False
11,4.643856189774724,12,False
11,4.643856189774724,13,False
11,4.643856189774724,14,False
11,4.643856189774724,15,False
11,4.643856189774724,16,False
11,4.643856189774724,17,False
11,4.643856189774724,18,False
11,4.643856189774724,19,False
11,4.643856189774724,20,False
11,4.643856189774724,21,False
11,4.643856189774724,22,False
11,4.643856189774724,23,False
11,4.643856189774724,24,False
11,0.0,0,False
11,4.643856189774724,1,False
11,4.643856189774724,2,False
11,4.643856189774724,3,False
11,4.643856189774724,4,False
11,4.643856189774724,5,False
11,4.643856189774724,6,False
11,4.643856189774724,7,False
11,4.643856189774724,8,False
11,4.643856189774724,9,False
11,4.643856189774724,10,False
11,4.643856189774724,11,False
11,4.643856189774724,12,False
11,4.643856189774724,13,False
11,4.643856189774724,14,False
11,4.643856189774724,15,False
11,4.643856189774724,16,False
11,4.643856189774724,17,False
11,4.643856189774724,18,False
11,4.643856189774724,19,False
11,4.643856189774724,20,False
11,4.643856189774724,21,False
11,4.643856189774724,22,False
11,4.643856189774724,23,False
11,4.643856189774724,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
11,0.0,0,False
11,0.0,1,False
11,0.0,2,False
11,0.0,3,False
11,0.0,4,False
11,0.0,5,False
11,0.0,6,False
11,0.0,7,False
11,0.0,8,False
11,0.0,9,False
11,0.0,10,False
11,0.0,11,False
11,0.0,12,False
11,0.0,13,False
11,0.0,14,False
11,0.0,15,False
11,0.0,16,False
11,0.0,17,False
11,0.0,18,False
11,0.0,19,False
11,0.0,20,False
11,0.0,21,False
11,0.0,22,False
11,0.0,23,False
11,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,4.643856189774724,11,False
12,4.643856189774724,12,False
12,4.643856189774724,13,False
12,4.643856189774724,14,False
12,4.643856189774724,15,False
12,4.643856189774724,16,False
12,4.643856189774724,17,False
12,4.643856189774724,18,False
12,4.643856189774724,19,False
12,4.643856189774724,20,False
12,4.643856189774724,21,False
12,4.643856189774724,22,False
12,4.643856189774724,23,False
12,4.643856189774724,24,False
12,0.0,0,False
12,4.643856189774724,1,False
12,4.643856189774724,2,False
12,4.643856189774724,3,False
12,4.643856189774724,4,False
12,4.643856189774724,5,False
12,4.643856189774724,6,False
12,4.643856189774724,7,False
12,4.643856189774724,8,False
12,4.643856189774724,9,False
12,4.643856189774724,10,False
12,4.643856189774724,11,False
12,4.643856189774724,12,False
12,4.643856189774724,13,False
12,4.643856189774724,14,False
12,4.643856189774724,15,False
12,4.643856189774724,16,False
12,4.643856189774724,17,False
12,4.643856189774724,18,False
12,4.643856189774724,19,False
12,4.643856189774724,20,False
12,4.643856189774724,21,False
12,4.643856189774724,22,False
12,4.643856189774724,23,False
12,4.643856189774724,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
12,0.0,0,False
12,0.0,1,False
12,0.0,2,False
12,0.0,3,False
12,0.0,4,False
12,0.0,5,False
12,0.0,6,False
12,0.0,7,False
12,0.0,8,False
12,0.0,9,False
12,0.0,10,False
12,0.0,11,False
12,0.0,12,False
12,0.0,13,False
12,0.0,14,False
12,0.0,15,False
12,0.0,16,False
12,0.0,17,False
12,0.0,18,False
12,0.0,19,False
12,0.0,20,False
12,0.0,21,False
12,0.0,22,False
12,0.0,23,False
12,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,4.643856189774724,1,False
13,4.643856189774724,2,False
13,4.643856189774724,3,False
13,4.643856189774724,4,False
13,4.643856189774724,5,False
13,4.643856189774724,6,False
13,4.643856189774724,7,False
13,4.643856189774724,8,False
13,4.643856189774724,9,False
13,4.643856189774724,10,False
13,4.643856189774724,11,False
13,4.643856189774724,12,False
13,4.643856189774724,13,False
13,4.643856189774724,14,False
13,4.643856189774724,15,False
13,4.643856189774724,16,False
13,4.643856189774724,17,False
13,4.643856189774724,18,False
13,4.643856189774724,19,False
13,4.643856189774724,20,False
13,4.643856189774724,21,False
13,4.643856189774724,22,False
13,4.643856189774724,23,False
13,4.643856189774724,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
13,0.0,0,False
13,0.0,1,False
13,0.0,2,False
13,0.0,3,False
13,0.0,4,False
13,0.0,5,False
13,0.0,6,False
13,0.0,7,False
13,0.0,8,False
13,0.0,9,False
13,0.0,10,False
13,0.0,11,False
13,0.0,12,False
13,0.0,13,False
13,0.0,14,False
13,0.0,15,False
13,0.0,16,False
13,0.0,17,False
13,0.0,18,False
13,0.0,19,False
13,0.0,20,False
13,0.0,21,False
13,0.0,22,False
13,0.0,23,False
13,0.0,24,False
14,0.0,0,False
14,0.0,1,False
14,0.0,2,False
14,0.0,3,False
14,0.0,4,False
14,0.0,5,False
14,0.0,6,False
14,0.0,7,False
14,0.0,8,False
14,0.0,9,False
14,0.0,10,False
14,0.0,11,False
14,0.0,12,False
14,0.0,13,False
14,0.0,14,False
14,0.0,15,False
14,0.0,16,False
14,0.0,17,False
14,0.0,18,False
14,0.0,19,False
14,0.0,20,False
14,0.0,21,False
14,0.0,22,False
14,0.0,23,False
14,0.0,24,False
14,0.0,0,False
14,0.0,1,False
14,0.0,2,False
14,0.0,3,False
14,0.0,4,False
14,0.0,5,False
14,0.0,6,False
14,0.0,7,False
14,0.0,8,False
14,0.0,9,False
14,0.0,10,False
14,0.0,11,False
14,0.0,12,False
14,0.0,13,False
14,0.0,14,False
14,0.0,15,False
14,0.0,16,False
14,0.0,17,False
14,0.0,18,False
14,0.0,19,False
14,0.0,20,False
14,0.0,21,False
14,0.0,22,False
14,0.0,23,False
14,0.0,24,False
14,0.0,0,False
14,0.0,1,False
14,0.0,2,False
14,0.0,3,False
14,0.0,4,False
14,0.0,5,False
14,0.0,6,False
14,0.0,7,False
14,0.0,8,False
14,0.0,9,False
14,0.0,10,False
14,0.0,11,False
14,0.0,12,False
14,0.0,13,False
14,0.0,14,False
14,0.0,15,False
14,0.0,16,False
14,0.0,17,False
14,0.0,18,False
14,0.0,19,False
14,0.0,20,False
14,0.0,21,False
14,0.0,22,False
14,0.0,23,False
14,0.0,24,False
14,0.0,0,False
14,0.0,1,False
14,0.0,2,False
14,0.0,3,False
14,0.0,4,False
14,0.0,5,False
14,0.0,6,False
14,0.0,7,False
14,0.0,8,False
14,0.0,9,False
14,0.0,10,False
14,0.0,11,False
14,0.0,12,False
14,0.0,13,False
14,0.0,14,False
14,0.0,15,False
14,0.0,16,False
14,0.0,17,False
14,0.0,18,False
14,0.0,19,False
14,0.0,20,False
14,0.0,21,False
14,0.0,22,False
14,0.0,23,False
14,0.0,24,False
14,0.0,0,False
14,0.0,1,False
14,0.0,2,False
14,0.0,3,False
14,0.0,4,False
14,0.0,5,False
14,0.0,6,False
14,0.0,7,False
14,0.0,8,False
14,0.0,9,False
14,0.0,10,False
14,0.0,11,False
14,0.0,12,False
14,0.0,13,False
14,0.0,14,False
14,0.0,15,False
14,0.0,16,False
14,0.0,17,False
14,0.0,18,False
14,0.0,19,False
14,0.0,20,False
14,0.0,21,False
14,0.0,22,False
14,0.0,23,False
14,0.0,24,False
14,0.0,0,False
14,0.0,1,False
14,0.0,2,False
14,0.0,3,False
14,0.0,4,False
