loss,step
0.32349586,5490
0.3687443,5491
0.31931785,5492
0.34112185,5493
0.33380085,5494
0.3152061,5495
0.34790945,5496
0.33634114,5497
0.2813679,5498
0.29287463,5499
0.3195693,5500
0.37748253,5501
0.25642812,5502
0.32609332,5503
0.36126912,5504
0.30490723,5505
0.3088302,5506
0.32186604,5507
0.33427924,5508
0.33033448,5509
0.32416913,5510
0.3411582,5511
0.30706698,5512
0.32613653,5513
0.3434756,5514
0.34121665,5515
0.32754815,5516
0.32129413,5517
0.409208,5518
0.34888756,5519
0.30532658,5520
0.2922113,5521
0.306392,5522
0.35947603,5523
0.33856767,5524
0.34407285,5525
0.34023327,5526
0.345702,5527
0.3372133,5528
0.34369496,5529
0.30649242,5530
0.28823596,5531
0.35054132,5532
0.30895743,5533
0.3003736,5534
0.363998,5535
0.30261743,5536
0.32388616,5537
0.33197093,5538
0.29277056,5539
0.29838353,5540
0.3115633,5541
0.30729532,5542
0.3392346,5543
0.3047167,5544
0.30390215,5545
0.32354718,5546
0.3221097,5547
0.33366558,5548
0.33231604,5549
0.31688142,5550
0.3169771,5551
0.33055115,5552
0.3309928,5553
0.33388418,5554
0.32853067,5555
0.2945719,5556
0.35479072,5557
0.31559333,5558
0.3304289,5559
0.31348574,5560
0.35371608,5561
0.32349586,5562
0.36949068,5563
0.30312258,5564
0.3816385,5565
0.3562997,5566
0.35585737,5567
0.32059163,5568
0.34406528,5569
0.34450856,5570
0.32504958,5571
0.3211388,5572
0.31293374,5573
0.30418307,5574
0.3478435,5575
0.29768986,5576
0.32883996,5577
0.35584334,5578
0.37280178,5579
0.38363147,5580
0.31841055,5581
0.33116353,5582
0.35544586,5583
0.31953308,5584
0.3377185,5585
0.3090918,5586
0.38070798,5587
0.3230334,5588
0.37331575,5589
0.36444265,5590
0.33519948,5591
0.32864603,5592
0.32629228,5593
0.31849506,5594
0.2951159,5595
0.32727996,5596
0.3357752,5597
0.34771705,5598
0.3210863,5599
0.29811436,5600
0.31468388,5601
0.3440182,5602
0.29462934,5603
0.32091928,5604
0.33112222,5605
0.3210608,5606
0.34023872,5607
0.3436256,5608
0.3028406,5609
0.3120253,5610
0.31379285,5611
0.33922,5612
0.3766567,5613
0.32520747,5614
0.36999545,5615
0.32685176,5616
0.28401595,5617
0.3321998,5618
0.3024242,5619
0.32488033,5620
0.3475149,5621
0.32001734,5622
0.30491382,5623
0.3325715,5624
0.3374694,5625
0.33659813,5626
0.31409034,5627
0.3466717,5628
0.3042798,5629
0.34860677,5630
0.3011366,5631
0.32630765,5632
0.31221458,5633
0.31484574,5634
0.32635957,5635
0.31845185,5636
0.3285488,5637
0.30962402,5638
0.29360393,5639
0.3676864,5640
0.32911015,5641
0.29399654,5642
0.31790128,5643
0.33674443,5644
0.36937124,5645
0.3654598,5646
0.32622167,5647
0.31269813,5648
0.31269133,5649
0.33852258,5650
0.3607307,5651
0.34095037,5652
0.37856224,5653
0.33277386,5654
0.38087797,5655
0.34280685,5656
0.3652718,5657
0.32098514,5658
0.33583048,5659
0.33151954,5660
0.31076378,5661
0.3167963,5662
0.3630881,5663
0.35988897,5664
0.2949829,5665
0.30812308,5666
0.3092505,5667
0.3177716,5668
0.33473837,5669
0.32233608,5670
0.3117591,5671
0.33868778,5672
0.34687912,5673
0.31945902,5674
0.30303425,5675
0.3313004,5676
0.28999656,5677
0.36512053,5678
0.32680964,5679
0.27666345,5680
0.34880674,5681
0.30822337,5682
0.31596303,5683
0.33748037,5684
0.34788188,5685
0.29649013,5686
0.33854485,5687
0.351987,5688
0.35098752,5689
0.35866207,5690
0.3405276,5691
0.31213978,5692
0.3272739,5693
0.31085968,5694
0.3271709,5695
0.34344998,5696
0.36083806,5697
0.33168167,5698
0.33601552,5699
0.38158885,5700
0.3390241,5701
0.34941328,5702
0.32665765,5703
0.37551248,5704
0.3760686,5705
0.34643936,5706
0.38003373,5707
0.4205165,5708
0.38599467,5709
0.3126469,5710
0.35612476,5711
0.37788182,5712
0.42246997,5713
0.3802176,5714
0.49612236,5715
0.37834328,5716
0.3235107,5717
0.40287882,5718
0.3813594,5719
0.37346235,5720
0.38710946,5721
0.35555005,5722
0.3651979,5723
0.33484516,5724
0.36033,5725
0.39961508,5726
0.30824733,5727
0.44571632,5728
0.37557998,5729
0.3253879,5730
0.36836642,5731
0.33518875,5732
0.357963,5733
0.31542575,5734
0.43371695,5735
0.37049532,5736
0.37200183,5737
0.3566512,5738
0.30546314,5739
0.3128093,5740
0.3035227,5741
0.4072791,5742
0.34047672,5743
0.3134731,5744
0.3697495,5745
0.28435802,5746
0.36006367,5747
0.34768534,5748
0.39033172,5749
0.34499523,5750
0.3167135,5751
0.3973992,5752
0.35738567,5753
0.37309945,5754
0.3870415,5755
0.30722454,5756
0.3911118,5757
0.3096686,5758
0.34575227,5759
0.34190673,5760
0.34984693,5761
0.29787984,5762
0.3163846,5763
0.31933978,5764
0.36701596,5765
0.364749,5766
0.33782983,5767
0.31020045,5768
0.3325535,5769
0.315266,5770
0.35319513,5771
0.3411913,5772
0.28839523,5773
0.3358705,5774
0.3411466,5775
0.34905025,5776
0.32959187,5777
0.36002594,5778
0.37867647,5779
0.32533276,5780
0.36052704,5781
0.37374604,5782
0.3673299,5783
0.33769038,5784
0.3391285,5785
0.37972954,5786
0.37740546,5787
0.3461259,5788
0.30696404,5789
0.35143927,5790
0.34398574,5791
0.3308844,5792
0.33068442,5793
0.35161206,5794
0.35951722,5795
0.3693776,5796
0.32537988,5797
0.33978897,5798
0.3373141,5799
0.31823543,5800
0.30779174,5801
0.2862302,5802
0.29646736,5803
0.32356822,5804
0.29781923,5805
0.37364364,5806
0.31950682,5807
0.36358714,5808
0.395978,5809
0.32102683,5810
0.37006474,5811
0.40183246,5812
0.39159104,5813
0.3266884,5814
0.32176343,5815
0.32297516,5816
0.31827092,5817
0.3433562,5818
0.34987682,5819
0.36754334,5820
0.36440855,5821
0.3686213,5822
0.3736322,5823
0.3674898,5824
0.3152037,5825
0.3168307,5826
0.3527251,5827
0.31796795,5828
0.30727407,5829
0.40144342,5830
0.31251872,5831
0.3347909,5832
0.3115414,5833
0.3101707,5834
0.32652578,5835
0.33606964,5836
0.33188447,5837
0.33628273,5838
0.31787044,5839
0.312464,5840
0.3386764,5841
0.34473372,5842
0.3538611,5843
0.3075685,5844
0.31217352,5845
0.33495557,5846
0.32385045,5847
0.31286168,5848
0.34995002,5849
0.38135192,5850
0.32728583,5851
0.27910393,5852
0.39205247,5853
0.28988945,5854
0.37973347,5855
0.28864425,5856
0.46001786,5857
0.3896932,5858
0.34950334,5859
0.3826759,5860
0.5297922,5861
0.34040308,5862
0.36927736,5863
0.36018178,5864
0.61817,5865
0.36374968,5866
0.31510216,5867
0.3441789,5868
0.46070978,5869
0.3530785,5870
0.39013034,5871
0.3744959,5872
0.39621252,5873
0.35417962,5874
0.3587313,5875
0.30734733,5876
0.4218355,5877
0.3644352,5878
0.37116098,5879
0.32676965,5880
0.31334457,5881
0.33565444,5882
0.43461716,5883
0.3427348,5884
0.3001208,5885
0.44716012,5886
0.3304199,5887
0.33841187,5888
0.32869133,5889
0.37656313,5890
0.3076242,5891
0.35732585,5892
0.3761207,5893
0.35081583,5894
0.31241617,5895
0.31525147,5896
0.34658945,5897
0.35983354,5898
0.3480508,5899
0.3532765,5900
0.33725584,5901
0.3533911,5902
0.35621172,5903
0.43367052,5904
0.32957304,5905
0.33342037,5906
0.33792168,5907
0.3344162,5908
0.34186673,5909
0.3017336,5910
0.32399356,5911
0.4159235,5912
0.33676434,5913
0.409096,5914
0.3286039,5915
0.31837136,5916
0.33187556,5917
0.3400715,5918
0.33172074,5919
0.33385462,5920
0.31019664,5921
0.46831998,5922
0.30416393,5923
0.33242297,5924
0.35579363,5925
0.32686734,5926
0.34406132,5927
0.33098322,5928
0.33683276,5929
0.3378966,5930
0.32121277,5931
0.42544714,5932
0.30944964,5933
0.31422168,5934
0.33218867,5935
0.31689787,5936
0.37099957,5937
0.29122877,5938
0.38725296,5939
0.35432053,5940
0.3204029,5941
0.3601574,5942
0.29792124,5943
0.3433578,5944
0.35094577,5945
0.3596251,5946
0.3527947,5947
0.43109512,5948
0.29737133,5949
0.2885768,5950
0.34934145,5951
0.32073438,5952
0.31834176,5953
0.3072887,5954
0.33743554,5955
0.3665357,5956
0.40900153,5957
0.33429754,5958
0.32761958,5959
0.3186478,5960
0.34498924,5961
0.37307125,5962
0.3589242,5963
0.2814977,5964
0.2903195,5965
0.3181334,5966
0.3452986,5967
0.36353657,5968
0.32541087,5969
0.32883662,5970
0.32809454,5971
0.3325293,5972
0.3426458,5973
0.33850616,5974
0.36262447,5975
0.35808694,5976
0.34260884,5977
0.36105785,5978
0.32869673,5979
0.3096179,5980
0.3421731,5981
0.4522431,5982
0.32678878,5983
0.32137844,5984
0.3344043,5985
0.36283424,5986
0.30287087,5987
0.37045228,5988
0.32085663,5989
0.3188202,5990
0.35560563,5991
0.34566295,5992
0.32893562,5993
0.34452868,5994
0.33218658,5995
0.33147442,5996
0.3181043,5997
0.32654738,5998
0.31984335,5999
0.3406967,6000
0.33834732,6001
0.33299178,6002
0.32759857,6003
0.37415442,6004
0.33448863,6005
0.35964003,6006
0.40162528,6007
0.34692106,6008
0.36595666,6009
0.3057191,6010
0.3215195,6011
0.38168764,6012
0.34321404,6013
0.3139091,6014
0.29487526,6015
0.28476223,6016
0.29885757,6017
0.3204661,6018
0.38478535,6019
0.30553815,6020
0.34789145,6021
0.31806707,6022
0.33001405,6023
0.31095916,6024
0.31497437,6025
0.34242603,6026
0.3383448,6027
0.33982536,6028
0.37117657,6029
0.33434826,6030
0.36303997,6031
0.38887364,6032
0.28916997,6033
0.31785297,6034
0.34248936,6035
0.3358459,6036
0.3087473,6037
0.37582743,6038
0.3226073,6039
0.279873,6040
0.34434822,6041
0.3260131,6042
0.3625843,6043
0.31323034,6044
0.33979332,6045
0.31742546,6046
0.3322848,6047
0.28618503,6048
0.35707378,6049
0.33125848,6050
0.3055422,6051
0.34413803,6052
0.36091542,6053
0.44681883,6054
0.32443565,6055
0.3215521,6056
0.31240657,6057
0.3515978,6058
0.34299263,6059
0.33923227,6060
0.3060504,6061
0.35151455,6062
0.33999676,6063
0.3134991,6064
0.3846486,6065
0.2915634,6066
0.29146892,6067
0.33259034,6068
0.30707613,6069
0.33392423,6070
0.37558782,6071
0.35483888,6072
0.32383752,6073
0.3170647,6074
0.35772678,6075
0.3279404,6076
0.3402933,6077
0.28453356,6078
0.30980137,6079
0.33132643,6080
0.33286533,6081
0.3697876,6082
0.31401134,6083
0.3349086,6084
0.2966589,6085
0.33407074,6086
0.39438123,6087
0.33292958,6088
0.3663822,6089
0.32366973,6090
0.31515104,6091
0.31514788,6092
0.3396859,6093
0.40350038,6094
0.32233703,6095
0.28381574,6096
0.37324062,6097
0.3300382,6098
0.34700632,6099
0.291449,6100
0.29902256,6101
0.33165467,6102
0.31486177,6103
0.3805989,6104
0.35424155,6105
0.32731026,6106
0.32983688,6107
0.33076054,6108
0.33334804,6109
0.339294,6110
0.3093414,6111
0.3580845,6112
0.32729727,6113
0.3480428,6114
0.30684188,6115
0.32812735,6116
0.3277983,6117
0.31537864,6118
0.33625108,6119
0.40287817,6120
0.28460193,6121
0.32443577,6122
0.33313942,6123
0.31003544,6124
0.3187956,6125
0.29968715,6126
0.3586721,6127
0.33768725,6128
0.34798294,6129
0.34372586,6130
0.36207628,6131
0.32427722,6132
0.3907445,6133
0.30358493,6134
0.36264837,6135
0.33834448,6136
0.33131427,6137
0.3781984,6138
0.33928275,6139
0.3100174,6140
0.33699155,6141
0.32051018,6142
0.29247332,6143
0.3215472,6144
0.36338666,6145
0.39635938,6146
0.33844465,6147
0.3408979,6148
0.32661676,6149
0.31327802,6150
0.36508203,6151
0.33090857,6152
0.29856297,6153
0.32847244,6154
0.3301525,6155
0.35549566,6156
0.3826242,6157
0.32148546,6158
0.34137592,6159
0.3247686,6160
0.342835,6161
0.30173796,6162
0.35248202,6163
0.3107462,6164
0.3090812,6165
0.29689336,6166
0.37289244,6167
0.34929788,6168
0.3088962,6169
0.331281,6170
0.32393447,6171
0.3295788,6172
0.32087868,6173
0.2859447,6174
0.28633952,6175
0.33187068,6176
0.35177037,6177
0.31520426,6178
0.32283548,6179
0.3229005,6180
0.3004877,6181
0.31441972,6182
0.33941448,6183
0.3479849,6184
0.30446672,6185
0.3386417,6186
0.31078088,6187
0.322872,6188
0.3163396,6189
0.2891811,6190
0.31094489,6191
0.35427326,6192
0.31978226,6193
0.31908116,6194
0.3614394,6195
0.33611432,6196
0.34395263,6197
0.31896868,6198
0.30737907,6199
0.3297112,6200
0.31031704,6201
0.31883278,6202
0.3731839,6203
0.34670937,6204
0.3314847,6205
0.30079806,6206
0.34405184,6207
0.36211985,6208
0.32849568,6209
0.33663464,6210
0.35111076,6211
0.3325636,6212
0.34756702,6213
0.33473316,6214
0.3379236,6215
0.3212176,6216
0.3214635,6217
0.30282193,6218
0.28373158,6219
0.35607412,6220
0.29697853,6221
0.32304287,6222
0.30044147,6223
0.3265656,6224
0.2845971,6225
0.30853483,6226
0.3403747,6227
0.3153665,6228
0.29493362,6229
0.35975927,6230
0.34625885,6231
0.3191195,6232
0.31044376,6233
0.31547824,6234
0.31633183,6235
0.34372187,6236
0.3297876,6237
0.36818162,6238
0.345474,6239
0.33623493,6240
0.35923702,6241
0.32556415,6242
0.38259393,6243
0.3816089,6244
0.29762536,6245
0.33115885,6246
0.36528635,6247
0.37861374,6248
0.34921637,6249
0.33349574,6250
0.32626456,6251
0.34545463,6252
0.36382616,6253
0.33198184,6254
0.3122983,6255
0.34617227,6256
0.29992288,6257
0.34638125,6258
0.3127706,6259
0.3405814,6260
0.3460329,6261
0.35126892,6262
0.31104255,6263
0.36437756,6264
0.3107484,6265
0.31944117,6266
0.35589266,6267
0.30326682,6268
0.32648727,6269
0.35222715,6270
0.32102957,6271
0.34762,6272
0.33036122,6273
0.33484736,6274
0.3038651,6275
0.31906295,6276
0.313578,6277
0.31634453,6278
0.3719544,6279
0.3280294,6280
0.30489382,6281
0.35651085,6282
0.32182315,6283
0.3168633,6284
0.3202023,6285
0.33009923,6286
0.3001029,6287
0.33942944,6288
0.29997492,6289
0.35045356,6290
0.3055659,6291
0.32364762,6292
0.32879195,6293
0.27978218,6294
0.31949377,6295
0.3321823,6296
0.3505573,6297
0.3312477,6298
0.33224183,6299
0.36247963,6300
0.31417352,6301
0.309731,6302
0.32924238,6303
0.3836472,6304
0.36723685,6305
0.28217036,6306
0.31796926,6307
0.33794034,6308
0.32728356,6309
0.36550212,6310
0.3045386,6311
0.32131398,6312
0.32602316,6313
0.37740505,6314
0.3323475,6315
0.32674813,6316
0.31075937,6317
0.30332503,6318
0.34411532,6319
0.32132536,6320
0.33338523,6321
0.3533113,6322
0.3261016,6323
0.3256777,6324
0.30141473,6325
0.32997334,6326
0.34143433,6327
0.32072562,6328
0.34684426,6329
0.37537658,6330
0.32369238,6331
0.3047344,6332
0.3187672,6333
0.3158838,6334
0.31857547,6335
0.317645,6336
0.3026548,6337
0.34237644,6338
0.3239241,6339
0.35324734,6340
0.35262775,6341
0.32519764,6342
0.31076685,6343
0.34739268,6344
0.31986928,6345
0.29481205,6346
0.3279579,6347
0.30414265,6348
0.32446337,6349
0.34631062,6350
0.33711663,6351
0.33084852,6352
0.29362822,6353
0.3337037,6354
0.40396225,6355
0.3368416,6356
0.3044766,6357
0.28571892,6358
0.35964102,6359
0.34554684,6360
0.33115777,6361
0.30710268,6362
0.31586808,6363
0.3259748,6364
0.31996942,6365
0.33628514,6366
0.3658386,6367
0.3217567,6368
0.3018434,6369
0.32307363,6370
0.28457528,6371
0.3111974,6372
0.315592,6373
0.3067543,6374
0.332335,6375
0.32890344,6376
0.28167194,6377
0.32186705,6378
0.3117316,6379
0.29646075,6380
0.3357233,6381
0.32417834,6382
0.3645795,6383
0.32725123,6384
0.35519052,6385
0.29996318,6386
0.29260254,6387
0.36313033,6388
0.32851887,6389
0.36048144,6390
0.3199831,6391
0.33625856,6392
0.29844588,6393
0.34165993,6394
0.28987974,6395
0.31717452,6396
0.32579547,6397
0.3475204,6398
0.32920188,6399
0.31981274,6400
0.29309705,6401
0.37736192,6402
0.30543453,6403
0.35858762,6404
0.37305725,6405
0.31913066,6406
0.33511198,6407
0.3295381,6408
0.3247166,6409
0.31251478,6410
0.31824708,6411
0.30544704,6412
0.31093687,6413
0.33574662,6414
0.32253435,6415
0.2818553,6416
0.30655146,6417
0.319597,6418
0.2918892,6419
0.3161573,6420
0.32102847,6421
0.32991463,6422
0.33797675,6423
0.30365065,6424
0.32009727,6425
0.30977446,6426
0.30961728,6427
0.3136965,6428
0.3289275,6429
0.27284092,6430
0.3229515,6431
0.2979048,6432
0.31089464,6433
0.2816461,6434
0.30369,6435
0.3170416,6436
0.33415347,6437
0.31337374,6438
0.30499005,6439
0.2978989,6440
0.3040287,6441
0.36520967,6442
0.35148674,6443
0.3035848,6444
0.3014077,6445
0.3611734,6446
0.34992373,6447
0.30563003,6448
0.3044674,6449
0.37509775,6450
0.35002053,6451
0.33649534,6452
0.32590795,6453
0.3138555,6454
0.32553172,6455
0.3282351,6456
0.34898752,6457
0.33467185,6458
0.31100848,6459
0.28189537,6460
0.38323796,6461
0.2690219,6462
0.31652787,6463
0.34054172,6464
0.2885186,6465
0.33167827,6466
0.29319918,6467
0.27708507,6468
0.33064187,6469
0.33510968,6470
0.31923503,6471
0.3265692,6472
0.31901222,6473
0.33588153,6474
0.28922266,6475
0.29291296,6476
0.30789894,6477
0.35705328,6478
0.34756714,6479
0.32451773,6480
0.29100636,6481
0.31696743,6482
0.31839868,6483
0.31809282,6484
0.33146906,6485
0.2809794,6486
0.3181103,6487
0.34826934,6488
0.3407933,6489
0.30770874,6490
0.3469655,6491
0.36046922,6492
0.3020827,6493
0.2779742,6494
0.32739377,6495
0.30619884,6496
0.30857924,6497
0.31145027,6498
0.29735968,6499
0.3263244,6500
0.33752397,6501
0.32230216,6502
0.30451095,6503
0.31419563,6504
0.35142225,6505
0.3223985,6506
0.33064994,6507
0.33808756,6508
0.33887446,6509
0.29560465,6510
0.31681836,6511
0.3239442,6512
0.30283618,6513
0.3784035,6514
0.34511232,6515
0.32218045,6516
0.3744511,6517
0.3553824,6518
0.35156915,6519
0.32775837,6520
0.35397452,6521
0.2969427,6522
0.3691352,6523
0.32097924,6524
0.28785276,6525
0.33164653,6526
0.32675868,6527
0.31935,6528
0.30558378,6529
0.33052027,6530
0.35430723,6531
0.37224776,6532
0.3796286,6533
0.32439864,6534
0.3704751,6535
0.31251007,6536
0.32964507,6537
0.36948365,6538
0.35358718,6539
0.33470747,6540
0.32677668,6541
0.37451082,6542
0.35025418,6543
0.32842237,6544
0.34948856,6545
0.29263327,6546
0.26197004,6547
0.36350858,6548
0.3140747,6549
0.32750696,6550
0.32644176,6551
0.3218293,6552
0.35845572,6553
0.30635965,6554
0.30404025,6555
0.29780167,6556
0.3135757,6557
0.32637674,6558
0.3222543,6559
0.34713492,6560
0.30695745,6561
0.28714877,6562
0.29712987,6563
0.31920266,6564
0.326904,6565
0.32026166,6566
0.31305763,6567
0.31909224,6568
0.3268259,6569
0.29570314,6570
0.31511182,6571
0.30525106,6572
0.26320714,6573
0.3387822,6574
0.34032252,6575
0.31859767,6576
0.35311714,6577
0.33811915,6578
0.36682403,6579
0.34530973,6580
0.39055613,6581
0.3272183,6582
0.35087693,6583
0.3268385,6584
0.32452446,6585
0.34704435,6586
0.31741104,6587
0.38749245,6588
0.49328494,6589
0.43708894,6590
0.5394769,6591
0.36128983,6592
0.3340572,6593
0.3253164,6594
0.32595485,6595
0.37057203,6596
0.32467815,6597
0.47063196,6598
0.35122243,6599
0.36046082,6600
0.3450802,6601
0.37912112,6602
0.38814053,6603
0.3946881,6604
0.4119677,6605
0.41925386,6606
0.40159395,6607
0.31374136,6608
0.37067446,6609
0.38536248,6610
0.32064295,6611
0.35062003,6612
0.3458528,6613
0.30671608,6614
0.39471364,6615
0.29052305,6616
0.3414324,6617
0.35036862,6618
0.35696805,6619
0.32472512,6620
0.30447903,6621
0.31187046,6622
0.35508046,6623
0.31327567,6624
0.3325104,6625
0.31044686,6626
0.29796785,6627
0.3658578,6628
0.3607369,6629
0.37317407,6630
0.30307388,6631
0.3621503,6632
0.40565407,6633
0.31987828,6634
0.3014323,6635
0.3379714,6636
0.3272227,6637
0.38231844,6638
0.37882796,6639
0.37663704,6640
0.3573376,6641
0.3379462,6642
0.3513923,6643
0.34226912,6644
0.35448155,6645
0.32879403,6646
0.35556707,6647
0.36960724,6648
0.31118745,6649
0.3214856,6650
0.33301646,6651
0.35392934,6652
0.31384674,6653
0.3241297,6654
0.30570114,6655
0.33866686,6656
0.27927476,6657
0.30740494,6658
0.3464694,6659
0.31056082,6660
0.33290535,6661
0.32965708,6662
0.32506788,6663
0.32311264,6664
0.332559,6665
0.3539722,6666
0.3541497,6667
0.3055016,6668
0.32164252,6669
0.30176502,6670
0.31889045,6671
0.29810977,6672
0.32960624,6673
0.31220353,6674
0.33863235,6675
0.3257432,6676
0.29443341,6677
0.317643,6678
0.29829,6679
0.3354119,6680
0.3401334,6681
0.35049343,6682
0.3340932,6683
0.34116188,6684
0.3147288,6685
0.28534254,6686
0.3261662,6687
0.32597154,6688
0.35825628,6689
0.33344924,6690
0.3145919,6691
0.3313123,6692
0.3427158,6693
0.40010673,6694
0.345444,6695
0.3681487,6696
0.3309502,6697
0.30198818,6698
0.3429368,6699
0.34613943,6700
0.34528166,6701
0.32559776,6702
0.30714342,6703
0.36971545,6704
0.30372304,6705
0.3486145,6706
0.31880945,6707
0.34012198,6708
0.34671277,6709
0.2979714,6710
0.3405255,6711
0.3059166,6712
0.3298668,6713
0.31337318,6714
0.31133884,6715
0.32271442,6716
0.31360525,6717
0.33558786,6718
0.29007584,6719
0.31499907,6720
0.31875366,6721
0.31547016,6722
0.36975637,6723
0.33645248,6724
0.314179,6725
0.28219217,6726
0.3201573,6727
0.37637818,6728
0.33450282,6729
0.33174658,6730
0.3044822,6731
0.3566544,6732
0.3099917,6733
0.30238312,6734
0.36234725,6735
0.3856721,6736
0.29445204,6737
0.32510924,6738
0.30800915,6739
0.34389126,6740
0.29085368,6741
0.33907896,6742
0.33566463,6743
0.32188118,6744
0.36046126,6745
0.340173,6746
0.32535964,6747
0.31974307,6748
0.34416458,6749
0.32486996,6750
0.32903787,6751
0.34597173,6752
0.3443939,6753
0.33944944,6754
0.30434042,6755
0.30613297,6756
0.3258152,6757
0.30399656,6758
0.31439924,6759
0.31628686,6760
0.34726053,6761
0.34175307,6762
0.26831084,6763
0.35714558,6764
0.32265747,6765
0.3223829,6766
0.3356344,6767
0.35942268,6768
0.34425783,6769
0.34926397,6770
0.32345068,6771
0.30544305,6772
0.32813376,6773
0.35300428,6774
0.37647375,6775
0.39558524,6776
0.34118998,6777
0.32752335,6778
0.35966012,6779
0.2932937,6780
0.3638746,6781
0.3489334,6782
0.34447545,6783
0.3803751,6784
0.3231734,6785
0.35619515,6786
0.36812496,6787
0.37916034,6788
0.3965257,6789
0.37580794,6790
0.33359635,6791
0.33147505,6792
0.4000386,6793
0.3410787,6794
0.40376842,6795
0.36675316,6796
0.34341657,6797
0.36225522,6798
0.39964625,6799
0.36885363,6800
0.34225398,6801
0.33844525,6802
0.35068995,6803
0.3388835,6804
0.3367077,6805
0.32084584,6806
0.36035284,6807
0.32414293,6808
0.33425018,6809
0.3595658,6810
0.33744574,6811
0.35664886,6812
0.40343866,6813
0.31424263,6814
0.34119296,6815
0.36568072,6816
0.29018,6817
0.3528681,6818
0.30024093,6819
0.31819934,6820
0.33958226,6821
0.31532812,6822
0.3283708,6823
0.30948558,6824
0.3490842,6825
0.34707543,6826
0.31888926,6827
0.3122115,6828
0.33709884,6829
0.29979205,6830
0.31326622,6831
0.40047395,6832
0.2984491,6833
0.31029275,6834
0.3139693,6835
0.274943,6836
0.31217057,6837
0.37531278,6838
0.37569773,6839
0.34688762,6840
0.34357396,6841
0.34437108,6842
0.32274023,6843
0.32403374,6844
0.3569163,6845
0.29470223,6846
0.3482802,6847
0.33200985,6848
0.3369486,6849
0.33928734,6850
0.3085147,6851
0.3382182,6852
0.33950773,6853
0.39260423,6854
0.3118888,6855
0.3319246,6856
0.27784118,6857
0.37226713,6858
0.3077978,6859
0.30404773,6860
0.34611642,6861
0.3593617,6862
0.36181918,6863
0.29564735,6864
0.34337774,6865
0.3558201,6866
0.3028019,6867
0.31631368,6868
0.28741086,6869
0.3138675,6870
0.39333296,6871
0.38060257,6872
0.3117486,6873
0.38422054,6874
0.3461954,6875
0.3252239,6876
0.34475678,6877
0.3143456,6878
0.36911112,6879
0.41400522,6880
0.38533425,6881
0.35787946,6882
0.35722277,6883
0.37969303,6884
0.37586474,6885
0.29664153,6886
0.37819412,6887
0.34142584,6888
0.3014289,6889
0.31348535,6890
0.35319,6891
0.31277913,6892
0.3519613,6893
0.37809372,6894
0.36156207,6895
0.38372526,6896
0.3131031,6897
0.32607445,6898
0.31835347,6899
0.3242378,6900
0.40197068,6901
0.31432214,6902
0.33026868,6903
0.33295983,6904
0.37991273,6905
0.39797312,6906
0.36312735,6907
0.3897393,6908
0.3382501,6909
0.29449028,6910
0.34694052,6911
0.36387336,6912
0.34049034,6913
0.32984674,6914
0.29316694,6915
0.3572458,6916
0.32629848,6917
0.3795696,6918
0.3534606,6919
0.3626135,6920
0.34241068,6921
0.30231148,6922
0.33460298,6923
0.29440868,6924
0.29158074,6925
0.32051897,6926
0.31766266,6927
0.34851164,6928
0.28563306,6929
0.366917,6930
0.3198368,6931
0.34652662,6932
0.32539293,6933
0.33515564,6934
0.3594889,6935
0.34712577,6936
0.31699997,6937
0.34112054,6938
0.33041918,6939
0.3064586,6940
0.34382746,6941
0.31261984,6942
0.3111573,6943
0.33001894,6944
0.3176213,6945
0.27890998,6946
0.3241552,6947
0.32672548,6948
0.31714505,6949
0.31649366,6950
0.27677754,6951
0.27899885,6952
0.31225497,6953
0.33263898,6954
0.3332296,6955
0.2741652,6956
0.3575368,6957
0.34405953,6958
0.3401683,6959
0.35844943,6960
0.3649967,6961
0.33067846,6962
0.34066397,6963
0.33672202,6964
0.30484554,6965
0.37509188,6966
0.32581556,6967
0.32810003,6968
0.3266335,6969
0.32941782,6970
0.29160842,6971
0.2947329,6972
0.32631606,6973
0.30933368,6974
0.35439396,6975
0.3048668,6976
0.3112761,6977
0.34220874,6978
0.33516958,6979
0.3341838,6980
0.32042757,6981
0.33030367,6982
0.3040766,6983
0.3410205,6984
0.34573418,6985
0.36588755,6986
0.33307368,6987
0.3120736,6988
0.31948417,6989
0.35126555,6990
0.33680284,6991
0.32464,6992
0.30483648,6993
0.3543697,6994
0.36148763,6995
0.34754193,6996
0.33709002,6997
0.313937,6998
0.31781542,6999
0.33051,7000
0.33297515,7001
0.3674937,7002
0.32461277,7003
0.34513032,7004
0.34233344,7005
0.32940605,7006
0.3160012,7007
0.34882176,7008
0.3362015,7009
0.33545533,7010
0.29631844,7011
0.33276618,7012
0.34303522,7013
0.33153206,7014
0.32236215,7015
0.33225918,7016
0.3091177,7017
0.32211232,7018
0.34268385,7019
0.32634717,7020
0.35085607,7021
0.3188243,7022
0.34602833,7023
0.33451065,7024
0.33076125,7025
0.3153215,7026
0.30095738,7027
0.32211176,7028
0.3401695,7029
0.3211655,7030
0.35420018,7031
0.35038215,7032
0.34103537,7033
0.307334,7034
0.34452054,7035
0.29711127,7036
0.35795856,7037
0.33740336,7038
0.36726445,7039
0.32680696,7040
0.32423043,7041
0.34795713,7042
0.35262367,7043
0.31051758,7044
0.3412112,7045
0.30055156,7046
0.28775316,7047
0.33867723,7048
0.31957644,7049
