X,Y,temp,idx
1,1,0.001,6
3,0,0.001,15
2,2,0.001,12
4,0,0.001,20
0,3,0.001,3
1,1,0.001,6
1,2,0.001,7
1,0,0.001,5
1,2,0.001,7
0,2,0.001,2
4,1,0.001,21
4,2,0.001,22
2,0,0.001,10
3,0,0.001,15
3,4,0.001,19
1,1,0.001,6
3,4,0.001,19
0,2,0.001,2
1,2,0.001,7
4,0,0.001,20
2,3,0.001,13
0,1,0.001,1
1,1,0.001,6
1,2,0.001,7
4,1,0.001,21
1,3,0.001,8
4,0,0.001,20
4,0,0.001,20
1,3,0.001,8
2,3,0.001,13
1,0,0.001,5
2,1,0.001,11
0,3,0.001,3
2,3,0.001,13
3,3,0.001,18
4,4,0.001,24
4,0,0.001,20
4,0,0.001,20
0,1,0.001,1
4,2,0.001,22
3,2,0.001,17
3,0,0.001,15
2,2,0.001,12
0,3,0.001,3
0,2,0.001,2
4,2,0.001,22
2,1,0.001,11
0,0,0.001,0
4,0,0.001,20
0,1,0.001,1
1,0,0.001,5
0,0,0.001,0
2,2,0.001,12
1,1,0.001,6
0,4,0.001,4
3,0,0.001,15
2,1,0.001,11
2,4,0.001,14
4,0,0.001,20
4,4,0.001,24
0,0,0.001,0
3,3,0.001,18
3,3,0.001,18
0,3,0.001,3
2,0,0.001,10
0,3,0.001,3
3,4,0.001,19
3,0,0.001,15
0,0,0.001,0
4,2,0.001,22
0,1,0.001,1
1,4,0.001,9
4,3,0.001,23
1,3,0.001,8
1,2,0.001,7
0,3,0.001,3
3,3,0.001,18
0,2,0.001,2
4,0,0.001,20
1,3,0.001,8
2,3,0.001,13
0,2,0.001,2
2,1,0.001,11
4,4,0.001,24
1,1,0.001,6
2,2,0.001,12
3,2,0.001,17
3,2,0.001,17
0,2,0.001,2
4,4,0.001,24
3,3,0.001,18
1,3,0.001,8
3,4,0.001,19
1,4,0.001,9
0,1,0.001,1
0,0,0.001,0
4,0,0.001,20
4,0,0.001,20
1,0,0.001,5
1,3,0.001,8
4,2,0.001,22
2,4,0.001,14
3,2,0.001,17
0,4,0.001,4
4,1,0.001,21
3,4,0.001,19
1,4,0.001,9
2,2,0.001,12
1,0,0.001,5
3,1,0.001,16
1,0,0.001,5
1,4,0.001,9
1,4,0.001,9
0,2,0.001,2
1,4,0.001,9
3,2,0.001,17
4,3,0.001,23
0,1,0.001,1
4,0,0.001,20
2,2,0.001,12
0,2,0.001,2
1,1,0.001,6
1,0,0.001,5
0,4,0.001,4
4,3,0.001,23
4,4,0.001,24
2,0,0.001,10
1,4,0.001,9
3,1,0.001,16
0,3,0.001,3
4,2,0.001,22
3,3,0.001,18
3,2,0.001,17
4,1,0.001,21
3,0,0.001,15
3,3,0.001,18
1,3,0.001,8
4,2,0.001,22
4,1,0.001,21
3,0,0.001,15
0,0,0.001,0
3,1,0.001,16
1,1,0.001,6
2,0,0.001,10
4,4,0.001,24
1,3,0.001,8
4,1,0.001,21
2,2,0.001,12
0,0,0.001,0
4,4,0.001,24
3,0,0.001,15
1,3,0.001,8
0,2,0.001,2
1,3,0.001,8
2,4,0.001,14
4,2,0.001,22
1,0,0.001,5
1,2,0.001,7
3,4,0.001,19
1,4,0.001,9
4,0,0.001,20
3,2,0.001,17
3,3,0.001,18
4,1,0.001,21
3,1,0.001,16
4,4,0.001,24
0,1,0.001,1
0,0,0.001,0
1,0,0.001,5
1,1,0.001,6
0,4,0.001,4
2,3,0.001,13
1,2,0.001,7
3,2,0.001,17
0,4,0.001,4
3,2,0.001,17
1,1,0.001,6
3,2,0.001,17
4,3,0.001,23
3,1,0.001,16
0,0,0.001,0
1,1,0.001,6
3,1,0.001,16
0,4,0.001,4
1,2,0.001,7
4,0,0.001,20
4,1,0.001,21
2,3,0.001,13
3,4,0.001,19
1,0,0.001,5
3,2,0.001,17
3,2,0.001,17
0,0,0.001,0
4,3,0.001,23
2,0,0.001,10
3,2,0.001,17
1,3,0.001,8
2,2,0.001,12
0,1,0.001,1
1,0,0.001,5
1,1,0.001,6
0,3,0.001,3
1,4,0.001,9
4,4,0.001,24
0,3,0.001,3
1,2,0.001,7
3,0,0.001,15
1,3,0.001,8
1,0,0.001,5
3,2,0.001,17
3,2,0.001,17
0,2,0.001,2
3,4,0.001,19
4,3,0.001,23
4,2,0.001,22
2,0,0.001,10
1,4,0.001,9
3,1,0.001,16
0,1,0.001,1
1,4,0.001,9
2,1,0.001,11
4,4,0.001,24
0,1,0.001,1
2,4,0.001,14
4,3,0.001,23
3,0,0.001,15
1,0,0.001,5
3,3,0.001,18
4,1,0.001,21
1,3,0.001,8
2,0,0.001,10
0,3,0.001,3
3,3,0.001,18
1,2,0.001,7
3,0,0.001,15
1,2,0.001,7
3,1,0.001,16
4,3,0.001,23
1,4,0.001,9
4,3,0.001,23
1,1,0.001,6
3,2,0.001,17
0,0,0.001,0
4,2,0.001,22
0,0,0.001,0
4,0,0.001,20
4,2,0.001,22
1,3,0.001,8
4,4,0.001,24
2,1,0.001,11
1,0,0.001,5
1,2,0.001,7
3,3,0.001,18
3,1,0.001,16
4,4,0.001,24
0,2,0.001,2
3,0,0.001,15
1,1,0.001,6
4,3,0.001,23
3,4,0.001,19
1,4,0.001,9
3,4,0.001,19
0,2,0.001,2
1,1,0.001,6
0,1,0.001,1
0,3,0.001,3
3,0,0.001,15
4,2,0.001,22
4,0,0.001,20
0,0,0.001,0
4,0,0.001,20
3,1,0.001,16
4,2,0.001,22
1,2,0.001,7
0,3,0.001,3
0,3,0.001,3
1,4,0.001,9
3,0,0.001,15
1,1,0.001,6
4,0,0.001,20
4,2,0.001,22
3,3,0.001,18
4,0,0.001,20
1,0,0.001,5
2,4,0.001,14
1,3,0.001,8
4,0,0.001,20
2,0,0.001,10
2,1,0.001,11
1,1,0.001,6
2,2,0.001,12
4,4,0.001,24
3,3,0.001,18
2,4,0.001,14
0,3,0.001,3
0,2,0.001,2
0,0,0.001,0
0,2,0.001,2
4,2,0.001,22
0,1,0.001,1
0,3,0.001,3
1,2,0.001,7
1,0,0.001,5
2,1,0.001,11
0,1,0.001,1
1,3,0.001,8
1,3,0.001,8
0,1,0.001,1
0,2,0.001,2
2,4,0.001,14
4,1,0.001,21
3,2,0.001,17
1,4,0.001,9
2,2,0.001,12
3,0,0.001,15
2,1,0.001,11
3,0,0.001,15
0,4,0.001,4
2,4,0.001,14
0,0,0.001,0
3,1,0.001,16
3,4,0.001,19
4,4,0.001,24
1,4,0.001,9
4,3,0.001,23
1,0,0.001,5
0,0,0.001,0
1,0,0.001,5
0,1,0.001,1
1,0,0.001,5
2,3,0.001,13
2,2,0.001,12
3,2,0.001,17
2,3,0.001,13
3,1,0.001,16
1,2,0.001,7
4,3,0.001,23
1,3,0.001,8
4,0,0.001,20
3,2,0.001,17
3,0,0.001,15
2,1,0.001,11
2,4,0.001,14
3,3,0.001,18
1,3,0.001,8
4,4,0.001,24
2,1,0.001,11
1,4,0.001,9
1,4,0.001,9
4,4,0.001,24
2,3,0.001,13
1,1,0.001,6
4,1,0.001,21
0,2,0.001,2
0,0,0.001,0
1,3,0.001,8
0,1,0.001,1
3,0,0.001,15
4,3,0.001,23
0,0,0.001,0
4,0,0.001,20
1,4,0.001,9
4,2,0.001,22
3,0,0.001,15
0,3,0.001,3
2,3,0.001,13
1,3,0.001,8
1,0,0.001,5
3,4,0.001,19
4,2,0.001,22
1,3,0.001,8
1,3,0.001,8
0,4,0.001,4
0,3,0.001,3
4,3,0.001,23
1,3,0.001,8
0,2,0.001,2
2,2,0.001,12
4,3,0.001,23
0,4,0.001,4
4,4,0.001,24
2,3,0.001,13
3,4,0.001,19
1,4,0.001,9
2,2,0.001,12
3,3,0.001,18
1,0,0.001,5
0,1,0.001,1
3,2,0.001,17
2,3,0.001,13
4,1,0.001,21
1,4,0.001,9
2,4,0.001,14
0,1,0.001,1
2,4,0.001,14
4,0,0.001,20
0,2,0.001,2
4,0,0.001,20
0,4,0.001,4
0,4,0.001,4
4,0,0.001,20
2,1,0.001,11
1,2,0.001,7
3,3,0.001,18
4,3,0.001,23
2,0,0.001,10
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,0,0.01,5
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
1,1,0.01,6
